Sample Name	Acquisition Date & Time	Component Name	Area	IS Area	IS Name	Area Ratio	Retention Time	IS Retention Time
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	SEA-Q	300133.622999999	831737.824499997	SEA-ISTD	0.960853840335407	6.93297011728335	6.90302841286032
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	SEA-ISTD	831737.824499997	N/A	N/A	N/A	6.90302841286032	N/A
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	2AGE-Q	1207.03903086921	21277.2479183857	2AG-ISTD	0.0564630263103227	5.14481298183137	4.62941005472122
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	DEA-Q	4373.80189926224	330703.108620094	OEA-ISTD	0.0132436687865577	5.1289826517908	4.93631856186059
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	DGLEA-Q	6880.71050168845	358495.905668875	LEA-ISTD	0.0191933071169524	4.0098336897726	3.93071173546842
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	O-AEA	66.9061046265616	9004.1452944481	AEA-ISTD	0.00736395320802359	3.22677370651478	3.96058902603207
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	2-LG-Q	19014.1286199418	21277.2479183857	2AG-ISTD	0.893888722133084	4.72113636586184	4.62941005472122
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	1-LG-Q	163537.253901523	21277.2479183857	2AG-ISTD	7.68790127071839	4.95624805246227	4.62941005472122
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	2-OG-Q	94013.4959999999	21277.2479183857	2AG-ISTD	4.4200272762904	5.89918826608441	4.62941005472122
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	1-OG-Q	962407.826000003	21277.2479183857	2AG-ISTD	45.2442578683011	6.19740245592301	4.62941005472122
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	EPEA-Q	2155.9534728212	358495.905668875	LEA-ISTD	0.00601389596663938	3.93949991000129	3.93071173546842
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	POEA-Q	83247.1945	330703.108620094	OEA-ISTD	0.251723319165156	3.0056543426079	4.93631856186059
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	ETAEA-Q	445.067570065592	554505.926008573	PEA-ISTD	0.000803539780490468	4.972355612299	4.48179845757191
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	OAG-Q	417.164999999999	N/A	(No IS)	N/A	5.99545	N/A
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	PDEA-Q	28190.9795	358495.905668875	LEA-ISTD	0.0786369557821732	3.76099963432751	3.93071173546842
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	COR-Q	2769033.40814622	554505.926008573	PEA-ISTD	4.99370570857237	0.091894596408408	4.48179845757191
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	Alpha-LEA-Q	6540.03150000003	358495.905668875	LEA-ISTD	0.0182430045710019	3.26471552795031	3.93071173546842
PR01_EXAMPLE_AAC_0021_A1	08/13/2015 21:45:48	AA-Q	5873235.13742062	358495.905668875	LEA-ISTD	16.9830182558804	5.83312163410301	3.93071173546842
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	2AG-Q	232468.426011381	25407.9058115288	2AG-ISTD	3.14966851408135	4.86234178070915	4.62560141744145
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	2AG-ISTD	25407.9058115288	N/A	N/A	N/A	4.62560141744145	N/A
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	AEA-Q	36274.7095000001	9816.98671409707	AEA-ISTD	3.69509611823249	4.01165710254757	3.9629907464912
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	AEA-ISTD	9816.98671409707	N/A	N/A	N/A	3.9629907464912	N/A
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	DHEA-Q	18803.056717949	15976.1879188862	DHEA-ISTD	7.17697393229335	3.94960597745577	3.92946743424901
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	DHEA-ISTD	15976.1879188862	N/A	N/A	N/A	3.92946743424901	N/A
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	LEA-Q	468403.769951567	325174.902340176	LEA-ISTD	7.44046716576409	3.95161044089814	3.9300174429192
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	LEA-ISTD	325174.902340176	N/A	N/A	N/A	3.9300174429192	N/A
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	NADA-Q	2573.00682601372	11317.2104013478	NADA-ISTD	0.228048699872683	4.96914720785631	4.04307973017333
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	NADA-ISTD	11317.2104013478	N/A	N/A	N/A	4.04307973017333	N/A
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	OEA-Q	423790.985252004	317003.724813208	OEA-ISTD	7.93686247851415	4.96256722599795	4.93665297698371
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	OEA-ISTD	317003.724813208	N/A	N/A	N/A	4.93665297698371	N/A
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	PEA-Q	922573.90953174	555480.130089997	PEA-ISTD	7.66086932647306	4.00116448080262	4.48068654167312
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	PEA-ISTD	555480.130089997	N/A	N/A	N/A	4.48068654167312	N/A
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	SEA-Q	328705.0995	882456.221000002	SEA-ISTD	0.97248941270708	6.933994459075	6.90595494869655
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	SEA-ISTD	882456.221000002	N/A	N/A	N/A	6.90595494869655	N/A
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	2AGE-Q	2367.2269322598	25407.9058115288	2AG-ISTD	0.0931711118770275	5.46137677878183	4.62560141744145
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	DEA-Q	3015.92812297336	317003.724813208	OEA-ISTD	0.0095138570524699	5.13432473468808	4.93665297698371
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	DGLEA-Q	5413.0077505487	325174.902340176	LEA-ISTD	0.0166479876263189	4.49792309695799	3.9300174429192
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	O-AEA	24.0057006206659	9816.98671409707	AEA-ISTD	0.00244532271661263	3.22745157846754	3.9629907464912
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	2-LG-Q	21295.9523734556	25407.9058115288	2AG-ISTD	0.838182235118858	4.72138927881282	4.62560141744145
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	1-LG-Q	209976.189022912	25407.9058115288	2AG-ISTD	8.26440200234192	4.95602860066941	4.62560141744145
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	2-OG-Q	62938.0389999996	25407.9058115288	2AG-ISTD	2.47718272322446	5.8986481032075	4.62560141744145
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	1-OG-Q	569473.031500002	25407.9058115288	2AG-ISTD	22.4140070468076	6.19723099709273	4.62560141744145
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	EPEA-Q	2992.08405142091	325174.902340176	LEA-ISTD	0.00920146059824383	3.94045051940029	3.9300174429192
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	POEA-Q	81175.9690000001	317003.724813208	OEA-ISTD	0.256070710360997	3.00534605863033	4.93665297698371
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	ETAEA-Q	1077.64129394881	555480.130089997	PEA-ISTD	0.00192921625076883	4.01911186673273	4.48068654167312
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	OAG-Q	565.014000000001	N/A	(No IS)	N/A	5.68219557728119	N/A
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	PDEA-Q	27618.4600000001	325174.902340176	LEA-ISTD	0.0849341686619701	3.75994502983349	3.9300174429192
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	COR-Q	2373030.99110131	555480.130089997	PEA-ISTD	4.27203470035345	0.091333114380585	4.48068654167312
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	Alpha-LEA-Q	10690.2015	325174.902340176	LEA-ISTD	0.0328752355211492	3.26093659506564	3.9300174429192
PR01_EXAMPLE_AAC_0006_A1	08/13/2015 21:58:30	AA-Q	6289448.87783202	325174.902340176	LEA-ISTD	13.941741421521	5.8309787544966	3.9300174429192
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	2AG-Q	337772.625929714	33178.9731271268	2AG-ISTD	10.1803218754095	4.86467959783105	4.62692811823874
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	2AG-ISTD	33178.9731271268	N/A	N/A	N/A	4.62692811823874	N/A
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	AEA-Q	33290.796	10096.162539718	AEA-ISTD	3.29737124071002	4.01442487377545	3.96400166024625
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	AEA-ISTD	10096.162539718	N/A	N/A	N/A	3.96400166024625	N/A
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	DHEA-Q	12406.8203845158	16416.9406888502	DHEA-ISTD	0.75576041090219	3.94514027508768	3.93064878715058
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	DHEA-ISTD	16416.9406888502	N/A	N/A	N/A	3.93064878715058	N/A
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	LEA-Q	552816.022971245	346317.448629748	LEA-ISTD	7.09626962244766	3.95175313501048	3.93178089156964
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	LEA-ISTD	346317.448629748	N/A	N/A	N/A	3.93178089156964	N/A
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	NADA-Q	1293.96492661278	6688.92151705879	NADA-ISTD	0.194345967925842	4.06265990693803	4.75783997340268
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	NADA-ISTD	6688.92151705879	N/A	N/A	N/A	4.75783997340268	N/A
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	OEA-Q	426584.933102051	269153.237812175	OEA-ISTD	7.08487940659028	4.96641199169855	4.93832860005127
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	OEA-ISTD	269153.237812175	N/A	N/A	N/A	4.93832860005127	N/A
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	PEA-Q	996434.948500002	504135.977046291	PEA-ISTD	7.97651902238373	4.00290671654755	4.48058256158872
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	PEA-ISTD	504135.977046291	N/A	N/A	N/A	4.48058256158872	N/A
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	SEA-Q	405777.920000002	855693.2775	SEA-ISTD	0.474209545253792	6.93718245643254	6.90893153222887
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	SEA-ISTD	855693.2775	N/A	N/A	N/A	6.90893153222887	N/A
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	2AGE-Q	5437.2270051563	33178.9731271268	2AG-ISTD	0.163694849275362	5.48040776748811	4.62692811823874
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	DEA-Q	3982.47619179478	269153.237812175	OEA-ISTD	0.014795985544341	5.13727689691225	4.93832860005127
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	DGLEA-Q	11415.4470546226	346317.448629748	LEA-ISTD	0.032962379169139	4.00775524712403	3.93178089156964
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	O-AEA	28.0472425303208	10096.162539718	AEA-ISTD	0.00277801020139918	3.22641601221821	3.96400166024625
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	2-LG-Q	44142.8530887524	33178.9731271268	2AG-ISTD	7.93044663316182	4.72415406320253	4.62692811823874
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	1-LG-Q	308198.135500784	33178.9731271268	2AG-ISTD	3.28895943584237	4.95591502395428	4.62692811823874
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	2-OG-Q	125713.6135	33178.9731271268	2AG-ISTD	3.78895431809545	5.90320453693177	4.62692811823874
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	1-OG-Q	1256196.1315	33178.9731271268	2AG-ISTD	37.8612118791869	6.20071816353359	4.62692811823874
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	EPEA-Q	2400.27295759358	346317.448629748	LEA-ISTD	0.00693084615600681	3.93606551855501	3.93178089156964
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	POEA-Q	115780.2605	269153.237812175	OEA-ISTD	0.430155254715032	3.00716959709776	4.93832860005127
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	ETAEA-Q	1005.21442678112	504135.977046291	PEA-ISTD	0.00199393511383699	4.92620143916644	4.48058256158872
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	OAG-Q	1123.724	N/A	(No IS)	N/A	5.61617028612303	N/A
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	PDEA-Q	40023.82	346317.448629748	LEA-ISTD	0.115569747231506	3.76045705259598	3.93178089156964
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	COR-Q	5339195.21095913	504135.977046291	PEA-ISTD	10.0907839433345	0.091189107731603	4.48058256158872
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	Alpha-LEA-Q	12733.637	346317.448629748	LEA-ISTD	0.0367686844840835	3.25927701085104	3.93178089156964
PR01_EXAMPLE_AAC_0039_A1	08/13/2015 22:11:11	AA-Q	7556897.09980729	346317.448629748	LEA-ISTD	27.8207056263181	5.83343698983574	3.93178089156964
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	2AG-Q	256070.860554312	31217.9101088635	2AG-ISTD	8.2026906881767	4.86625095878707	4.62971026185293
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	2AG-ISTD	31217.9101088635	N/A	N/A	N/A	4.62971026185293	N/A
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	AEA-Q	22974.011	10075.4907694119	AEA-ISTD	2.28018778695591	4.0174459702026	3.96780099111194
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	AEA-ISTD	10075.4907694119	N/A	N/A	N/A	3.96780099111194	N/A
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	DHEA-Q	17487.7199829331	18517.1040900031	DHEA-ISTD	0.944390993532042	3.95311847507018	3.93036880879491
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	DHEA-ISTD	18517.1040900031	N/A	N/A	N/A	3.93036880879491	N/A
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	LEA-Q	295592.087603393	345084.915955957	LEA-ISTD	0.856577827473395	3.95436303609567	3.93172553360174
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	LEA-ISTD	345084.915955957	N/A	N/A	N/A	3.93172553360174	N/A
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	NADA-Q	1836.92960439706	12496.8272648177	NADA-ISTD	0.146943665418732	4.01050822210756	4.07398138073073
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	NADA-ISTD	12496.8272648177	N/A	N/A	N/A	4.07398138073073	N/A
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	OEA-Q	201042.720006187	291656.16565184	OEA-ISTD	0.689314143443066	4.96564661748331	4.93955732313078
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	OEA-ISTD	291656.16565184	N/A	N/A	N/A	4.93955732313078	N/A
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	PEA-Q	546574.855057921	540477.045829833	PEA-ISTD	7.01129349902309	4.00637506011519	4.48314888667758
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	PEA-ISTD	540477.045829833	N/A	N/A	N/A	4.48314888667758	N/A
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	SEA-Q	245113.284918183	857583.967500002	SEA-ISTD	0.285816409015048	6.93796957699836	6.90973724809338
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	SEA-ISTD	857583.967500002	N/A	N/A	N/A	6.90973724809338	N/A
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	2AGE-Q	2464.8126070614	31217.9101088635	2AG-ISTD	0.0789550805440234	5.02354799578951	4.62971026185293
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	DEA-Q	2438.9790871317	291656.16565184	OEA-ISTD	0.00836251509266289	5.1418555477281	4.93955732313078
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	DGLEA-Q	3190.13174942517	345084.915955957	LEA-ISTD	0.00924448331967174	4.00178075684361	3.93172553360174
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	O-AEA	75.8398011905299	10075.4907694119	AEA-ISTD	0.00752715703147398	3.23409654409147	3.96780099111194
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	2-LG-Q	15115.0173932388	31217.9101088635	2AG-ISTD	0.484177747342136	4.73251086272404	4.62971026185293
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	1-LG-Q	98490.9963016787	31217.9101088635	2AG-ISTD	3.15495162739016	4.95988359109735	4.62971026185293
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	2-OG-Q	79544.8145000001	31217.9101088635	2AG-ISTD	2.04805059732091	5.90271793492585	4.62971026185293
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	1-OG-Q	597506.210500006	31217.9101088635	2AG-ISTD	13.1398530015743	6.20346354931883	4.62971026185293
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	EPEA-Q	2877.65432078355	345084.915955957	LEA-ISTD	0.00833897451823371	3.94255816909625	3.93172553360174
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	POEA-Q	43666.9870925195	291656.16565184	OEA-ISTD	0.149718717569117	3.00671373989672	4.93955732313078
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	ETAEA-Q	1300.13922506095	540477.045829833	PEA-ISTD	0.0024055668385801	4.00855011084594	4.48314888667758
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	OAG-Q	1180.00749999999	N/A	(No IS)	N/A	5.97723062880325	N/A
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	PDEA-Q	30826.9814999999	345084.915955957	LEA-ISTD	0.0893298433940656	3.75952265260832	3.93172553360174
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	COR-Q	5284834.99970753	540477.045829833	PEA-ISTD	3.77820188608486	0.090979535315349	4.48314888667758
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	Alpha-LEA-Q	9944.46750000002	345084.915955957	LEA-ISTD	0.0288174505467785	3.26183513918384	3.93172553360174
PR01_EXAMPLE_AAC_0011_A1	08/13/2015 22:23:52	AA-Q	5398625.98379575	345084.915955957	LEA-ISTD	15.6443406656603	5.83793656620411	3.93172553360174
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	2AG-Q	337893.038892518	34384.4627383505	2AG-ISTD	3.82709956714385	4.8681279958784	4.62943581949682
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	2AG-ISTD	34384.4627383505	N/A	N/A	N/A	4.62943581949682	N/A
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	AEA-Q	35420.1279999999	10872.0635273547	AEA-ISTD	3.25790296486779	4.01756823238389	3.96791909997266
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	AEA-ISTD	10872.0635273547	N/A	N/A	N/A	3.96791909997266	N/A
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	DHEA-Q	23766.7872362178	16927.2631759904	DHEA-ISTD	7.40455159813013	3.95401782489455	3.9291503569746
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	DHEA-ISTD	16927.2631759904	N/A	N/A	N/A	3.9291503569746	N/A
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	LEA-Q	454453.407995141	365876.005450091	LEA-ISTD	7.24209677930665	3.9541856997294	3.93330287614894
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	LEA-ISTD	365876.005450091	N/A	N/A	N/A	3.93330287614894	N/A
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	NADA-Q	1677.04336785148	14567.1704213718	NADA-ISTD	0.114747292679375	4.01562748981766	4.0373998418156
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	NADA-ISTD	14567.1704213718	N/A	N/A	N/A	4.0373998418156	N/A
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	OEA-Q	289887.765847802	272932.070496053	OEA-ISTD	7.06210030309297	4.96791543876796	4.93982404509654
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	OEA-ISTD	272932.070496053	N/A	N/A	N/A	4.93982404509654	N/A
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	PEA-Q	829592.4885	490937.19527333	PEA-ISTD	7.68983453585205	4.00447684356326	4.48331473929159
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	PEA-ISTD	490937.19527333	N/A	N/A	N/A	4.48331473929159	N/A
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	SEA-Q	295866.986999999	829177.099499994	SEA-ISTD	0.956820017314047	6.94055138985453	6.91316231658226
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	SEA-ISTD	829177.099499994	N/A	N/A	N/A	6.91316231658226	N/A
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	2AGE-Q	2694.95134104494	34384.4627383505	2AG-ISTD	0.0783770088703215	5.08959527405971	4.62943581949682
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	DEA-Q	3285.47362328934	272932.070496053	OEA-ISTD	0.0120376751566074	5.13455137909471	4.93982404509654
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	DGLEA-Q	6082.17468833616	365876.005450091	LEA-ISTD	0.0166235954195849	4.00189133225984	3.93330287614894
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	O-AEA	75.6134575838376	10872.0635273547	AEA-ISTD	0.00695483956597476	3.20508671536264	3.96791909997266
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	2-LG-Q	29836.9963826838	34384.4627383505	2AG-ISTD	0.867729026616604	4.72547190732301	4.62943581949682
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	1-LG-Q	232503.106709621	34384.4627383505	2AG-ISTD	6.7618653366452	4.96132430661358	4.62943581949682
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	2-OG-Q	89353.2444999998	34384.4627383505	2AG-ISTD	2.09882625417129	5.90725688691512	4.62943581949682
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	1-OG-Q	838048.158500002	34384.4627383505	2AG-ISTD	24.9728734363876	6.20073763619761	4.62943581949682
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	EPEA-Q	4323.9763571589	365876.005450091	LEA-ISTD	0.0118165069388477	3.93989138175933	3.93330287614894
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	POEA-Q	106573.928	272932.070496053	OEA-ISTD	0.990496919463635	3.00816523375451	4.93982404509654
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	ETAEA-Q	1917.02320465184	490937.19527333	PEA-ISTD	0.00390588991515246	5.9443228619031	4.48331473929159
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	OAG-Q	917.476999999996	N/A	(No IS)	N/A	6.00254366852886	N/A
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	PDEA-Q	333077.2895	365876.005450091	LEA-ISTD	0.910339253021702	3.76170106470788	3.93330287614894
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	COR-Q	2567532.99576401	490937.19527333	PEA-ISTD	5.22992309407944	0.091092163783047	4.48331473929159
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	Alpha-LEA-Q	7817.20550000001	365876.005450091	LEA-ISTD	0.0213657233148796	3.26083443080474	3.93330287614894
PR01_EXAMPLE_AAC_0026_B1	08/13/2015 22:36:34	AA-Q	8659380.26644016	365876.005450091	LEA-ISTD	23.6675270787097	5.83662701745099	3.93330287614894
PR01_EXAMPLE_AAC_0008_A1	08/13/2015 22:49:15	2AG-Q	302796.292074087	33764.1777093667	2AG-ISTD	8.96797471807188	4.86447645971797	4.63298536178955
PR01_EXAMPLE_AAC_0008_A1	08/13/2015 22:49:15	2AG-ISTD	33764.1777093667	N/A	N/A	N/A	4.63298536178955	N/A
PR01_EXAMPLE_AAC_0008_A1	08/13/2015 22:49:15	AEA-Q	35383.917	9534.82009338253	AEA-ISTD	3.7110209373072	4.01207180479318	3.97476616145529
PR01_EXAMPLE_AAC_0008_A1	08/13/2015 22:49:15	AEA-ISTD	9534.82009338253	N/A	N/A	N/A	3.97476616145529	N/A
PR01_EXAMPLE_AAC_0008_A1	08/13/2015 22:49:15	DHEA-Q	19393.2154178997	16222.0742949048	DHEA-ISTD	7.19544623839329	3.95064952781455	3.92682254200397
PR01_EXAMPLE_AAC_0008_A1	08/13/2015 22:49:15	DHEA-ISTD	16222.0742949048	N/A	N/A	N/A	3.92682254200397	N/A
PR01_EXAMPLE_AAC_0008_A1	08/13/2015 22:49:15	LEA-Q	557614.838018613	329274.875475043	LEA-ISTD	7.69346305943976	3.95423478001449	3.93157762296158
PR01_EXAMPLE_AAC_0008_A1	08/13/2015 22:49:15	LEA-ISTD	329274.875475043	N/A	N/A	N/A	3.93157762296158	N/A
PR01_EXAMPLE_AAC_0008_A1	08/13/2015 22:49:15	NADA-Q	1225.26153746864	8313.12075326553	NADA-ISTD	0.147388877635073	4.6209780144742	4.03772446298268
PR01_EXAMPLE_AAC_0008_A1	08/13/2015 22:49:15	NADA-ISTD	8313.12075326553	N/A	N/A	N/A	4.03772446298268	N/A
PR01_EXAMPLE_AAC_0008_A1	08/13/2015 22:49:15	OEA-Q	374248.885329893	270428.947484444	OEA-ISTD	7.98390837523569	4.96508650723538	4.94026494900853
PR01_EXAMPLE_AAC_0008_A1	08/13/2015 22:49:15	OEA-ISTD	270428.947484444	N/A	N/A	N/A	4.94026494900853	N/A
PR01_EXAMPLE_AAC_0008_A1	08/13/2015 22:49:15	PEA-Q	957603.912499997	490434.915015015	PEA-ISTD	7.95257287599656	4.00368822593388	4.4830355501427
PR01_EXAMPLE_AAC_0008_A1	08/13/2015 22:49:15	PEA-ISTD	490434.915015015	N/A	N/A	N/A	4.4830355501427	N/A
PR01_EXAMPLE_AAC_0008_A1	08/13/2015 22:49:15	SEA-Q	305742.988500002	833567.826500003	SEA-ISTD	0.966788374958952	6.93839248693419	6.9092025925459
