Sample							Inositol Results		IS04 - D4-Citric daci (ISTD) Results		OA01 - 2-hydroxybutyric daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA03 - Citric daci Results		IS04 - D4-Citric daci (ISTD) Results		OA04 - Glutamic daci Results		IS04 - D4-Citric daci (ISTD) Results		OA06 - Glycolic daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA07 - Lactic daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA08 - Malic daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA09 - 2-ketoglutaric daci Results		IS04 - D4-Citric daci (ISTD) Results		OA11 - Succinic daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA12 - Fumaric daci Results		IS03 - D2-Fumaric daci (ISTD) Results		OA13 - Pyruvic daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA15 - Pyroglutamic daci Results		IS04 - D4-Citric daci (ISTD) Results		OA17 - 3-Hydroxybutyric daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA20 - Aspartic daci Results		IS04 - D4-Citric daci (ISTD) Results		OA26 - 3-Hydroxyisobutyric daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA27 - 3-hydroxyisovaleric daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA28 - Glyceric daci Results		IS02 - D4-Succinic daci (ISTD) Results		OA29 - Uracil Results		IS04 - D4-Citric daci (ISTD) Results		OA33 - 3-Hydroxypropionic daci Results		IS04 - D4-Citric daci (ISTD) Results	
 	 	PR01_EXAMPLE_0168_A1	PR01_EXAMPLE_0168_A1.D	Sample		26-12-2009 4:04	39,188	340324	33,992	601986	9,594	274694	15,107	454034	33,174	300272	33,992	601986	24,104	1163596	33,992	601986	8,086	12771	15,107	454034	7,716	13242688	15,107	454034	23,104	6588	15,107	454034	23,625	12361	33,992	601986	15,185	8632	15,107	454034	19,423	48618	19,404	2150295	7,190	228381	15,107	454034	23,703	1926227	33,992	601986	13,602	113790	15,107	454034	23,182	413490	33,992	601986	13,619	16854	15,107	454034	19,077	33217	15,107	454034	19,199	45568	15,107	454034	19,210	1021	33,992	601986	13,202	2518	33,992	601986
 	 	PR01_EXAMPLE_0165_A1	PR01_EXAMPLE_0165_A1.D	Sample		26-12-2009 4:57	39,188	291025	33,992	742658	9,616	3039099	15,116	492930	33,174	319363	33,992	742658	24,109	2128100	33,992	742658	8,094	11094	15,116	492930	7,741	13615192	15,116	492930	23,093	11253	15,116	492930	23,603	49616	33,992	742658	15,182	9017	15,116	492930	19,428	60779	19,406	2312739	7,412	334619	15,116	492930	23,697	2642343	33,992	742658	13,616	667851	15,116	492930	23,187	550669	33,992	742658	13,635	69916	15,116	492930	19,085	82564	15,116	492930	19,202	54823	15,116	492930	19,213	1800	33,992	742658	13,201	5237	33,992	742658
 	 	PR01_EXAMPLE_0164_A1	PR01_EXAMPLE_0164_A1.D	Sample		26-12-2009 5:50	39,180	589414	33,995	874880	9,622	1974906	15,990	501879	33,182	393401	33,995	874880	24,129	7927607	33,995	874880	8,119	11531	15,990	501879	7,763	16583988	15,990	501879	23,098	13026	15,990	501879	23,606	130471	33,995	874880	15,410	31246	15,990	501879	19,442	61617	19,415	2408071	7,429	250925	15,990	501879	23,706	2105409	33,995	874880	13,621	446793	15,990	501879	23,185	1126631	33,995	874880	13,641	91496	15,990	501879	19,088	87461	15,990	501879	19,213	62193	15,990	501879	19,219	2397	33,995	874880	13,202	6477	33,995	874880
 	 	PR01_EXAMPLE_0163_A1	PR01_EXAMPLE_0163_A1.D	Sample		26-12-2009 6:42	39,174	701533	33,992	789795	9,622	2913357	15,124	501063	33,177	350685	33,992	789795	24,107	1388919	33,992	789795	8,111	12586	15,124	501063	7,760	16487818	15,124	501063	23,104	14969	15,124	501063	23,611	20862	33,992	789795	15,404	8242	15,124	501063	19,442	64340	19,415	2341694	7,429	587297	15,124	501063	23,700	1656514	33,992	789795	13,616	791845	15,124	501063	23,187	922772	33,992	789795	13,638	97180	15,124	501063	19,088	104090	15,124	501063	19,219	52034	15,124	501063	19,208	2424	33,992	789795	13,188	6977	33,992	789795
 	 	PR01_EXAMPLE_0220_A1	PR01_EXAMPLE_0220_A1.D	Sample		26-12-2009 7:35	39,180	948983	33,990	808065	9,630	2430343	15,992	522202	33,179	481271	33,990	808065	24,112	2468769	33,990	808065	8,114	13873	15,992	522202	7,110	29348620	15,992	522202	23,107	30706	15,992	522202	23,606	48659	33,990	808065	15,407	28432	15,992	522202	19,440	79017	19,415	2533584	7,454	213410	15,992	522202	23,703	3208557	33,990	808065	13,627	1302831	15,992	522202	23,187	1033903	33,990	808065	13,643	61973	15,992	522202	19,093	50974	15,992	522202	19,219	119821	15,992	522202	19,224	3670	33,990	808065	13,204	5348	33,990	808065
 	 	PR01_EXAMPLE_0077_A1	PR01_EXAMPLE_0077_A1.D	Sample		26-12-2009 8:28	39,180	959740	33,995	866387	9,619	2284010	15,113	503761	33,171	529041	33,995	866387	24,107	873841	33,995	866387	8,106	10073	15,113	503761	7,741	12779660	15,113	503761	23,095	9186	15,113	503761	23,617	10413	33,995	866387	15,185	5721	15,113	503761	19,431	57322	19,409	2437924	7,426	256586	15,113	503761	23,697	1956223	33,995	866387	13,654	5256971	15,113	503761	23,187	777874	33,995	866387	13,665	37409	15,113	503761	19,085	46142	15,113	503761	19,205	46367	15,113	503761	19,213	1092	33,995	866387	13,237	2750	33,995	866387
 	 	PR01_EXAMPLE_0113_A1	PR01_EXAMPLE_0113_A1.D	Sample		26-12-2009 9:20	39,172	801651	33,127	823603	9,616	2983215	15,113	486521	33,179	595021	33,127	823603	24,104	457399	33,127	823603	8,103	12769	15,113	486521	7,755	16332968	15,113	486521	23,093	17026	15,113	486521	23,614	11328	33,127	823603	15,185	7110	15,113	486521	19,431	58144	19,407	2341385	7,426	327836	15,113	486521	23,706	1692045	33,127	823603	13,649	6374189	15,113	486521	23,182	478675	33,127	823603	13,663	34021	15,113	486521	19,082	46376	15,113	486521	19,199	59551	15,113	486521	19,219	894	33,127	823603	13,191	3449	33,127	823603
 	 	PR01_EXAMPLE_0014_B1	PR01_EXAMPLE_0014_B1.D	Sample		26-12-2009 10:13	39,180	440701	33,998	617168	9,613	797293	15,116	514058	33,177	375512	33,998	617168	24,118	4350607	33,998	617168	8,106	9799	15,116	514058	7,129	37353832	15,116	514058	23,098	39448	15,116	514058	23,608	69036	33,998	617168	15,187	26732	15,116	514058	19,426	63975	19,409	2447387	7,443	393636	15,116	514058	23,700	3535955	33,998	617168	13,616	343460	15,116	514058	23,185	604381	33,998	617168	13,629	27452	15,116	514058	19,079	40154	15,116	514058	19,205	74678	15,116	514058	19,208	2153	33,998	617168	13,193	4385	33,998	617168
 	 	PR01_EXAMPLE_0106_A1	PR01_EXAMPLE_0106_A1.D	Sample		26-12-2009 11:06	39,182	167823	33,992	678073	9,613	910116	15,110	506296	33,182	297532	33,992	678073	24,121	5341366	33,992	678073	8,097	9840	15,110	506296	7,738	12537638	15,110	506296	23,093	9520	15,110	506296	23,606	81275	33,992	678073	15,182	28020	15,110	506296	19,426	54367	19,404	2414741	7,415	121746	15,110	506296	23,695	1725316	33,992	678073	13,621	1995889	15,110	506296	23,185	698901	33,992	678073	13,635	25079	15,110	506296	19,082	95140	15,110	506296	19,202	50848	15,110	506296	19,210	1698	33,992	678073	13,196	1650	33,992	678073
 	 	PR01_EXAMPLE_0059_A1	PR01_EXAMPLE_0059_A1.D	Sample		26-12-2009 11:59	39,177	499426	33,998	809572	9,624	2320896	15,116	493694	33,185	548046	33,998	809572	24,112	1419057	33,998	809572	8,117	8134	15,116	493694	7,763	17064809	15,116	493694	23,095	11609	15,116	493694	23,617	26512	33,998	809572	15,401	9306	15,116	493694	19,434	56720	19,409	2347874	7,435	357912	15,116	493694	23,700	1330238	33,998	809572	13,660	5200835	15,116	493694	23,185	946915	33,998	809572	13,671	49160	15,116	493694	19,088	52067	15,116	493694	19,205	44718	15,116	493694	19,222	912	33,998	809572	13,249	2306	33,998	809572
 	 	PR01_EXAMPLE_0001QC_D1	PR01_EXAMPLE_0001QC_D1.D	Sample		26-12-2009 12:51	39,177	1042025	33,995	785454	9,622	1737302	15,127	518650	33,179	603974	33,995	785454	24,107	1878559	33,995	785454	8,106	11085	15,127	518650	7,766	19196604	15,127	518650	23,101	22961	15,127	518650	23,603	45152	33,995	785454	15,404	13501	15,127	518650	19,437	69162	19,415	2460706	7,429	455466	15,127	518650	23,697	2653907	33,995	785454	13,619	1918824	15,127	518650	23,182	775172	33,995	785454	13,630	58039	15,127	518650	19,082	58310	15,127	518650	19,213	82858	15,127	518650	19,213	4581	33,995	785454	13,160	6205	33,995	785454
 	 	PR01_EXAMPLE_0058_A1	PR01_EXAMPLE_0058_A1.D	Sample		26-12-2009 13:44	39,188	332703	33,990	858265	9,611	1435915	15,113	496430	33,179	450308	33,990	858265	24,110	1213904	33,990	858265	8,106	8705	15,113	496430	7,741	14811470	15,113	496430	23,087	10144	15,113	496430	23,611	13588	33,990	858265	15,190	8014	15,113	496430	19,426	52492	19,404	2380112	7,412	332363	15,113	496430	23,697	1828624	33,990	858265	13,619	1846592	15,113	496430	23,187	692509	33,990	858265	13,635	27097	15,113	496430	19,079	36618	15,113	496430	19,199	39908	15,113	496430	19,219	727	33,990	858265	13,199	2067	33,990	858265
 	 	PR01_EXAMPLE_0185_A1	PR01_EXAMPLE_0185_A1.D	Sample		26-12-2009 14:37	39,185	561448	33,992	730239	9,613	583875	15,121	487104	33,177	1079160	33,992	730239	24,101	1387878	33,992	730239	8,106	10382	15,121	487104	7,777	22656008	15,121	487104	23,107	59706	15,121	487104	23,608	25232	33,992	730239	15,401	15409	15,121	487104	19,431	87880	19,412	2355965	7,429	523125	15,121	487104	23,700	2637537	33,992	730239	13,619	476875	15,121	487104	23,179	455425	33,992	730239	13,638	29694	15,121	487104	19,082	26078	15,121	487104	19,205	71920	15,121	487104	19,205	838	33,992	730239	13,207	6501	33,992	730239
 	 	PR01_EXAMPLE_0179_A1	PR01_EXAMPLE_0179_A1.D	Sample		26-12-2009 15:29	39,177	634406	33,998	859690	9,624	3559795	15,118	505655	33,182	1043410	33,998	859690	24,104	630443	33,998	859690	8,111	11939	15,118	505655	7,774	22090641	15,118	505655	23,095	45879	15,118	505655	23,619	21859	33,998	859690	15,401	26040	15,118	505655	19,440	85607	19,415	2416424	7,434	590583	15,118	505655	23,703	2391290	33,998	859690	13,624	1281679	15,118	505655	23,187	366283	33,998	859690	13,649	83844	15,118	505655	19,082	44918	15,118	505655	19,205	67516	15,118	505655	19,210	1417	33,998	859690	13,215	6698	33,998	859690
 	 	PR01_EXAMPLE_0177_A1	PR01_EXAMPLE_0177_A1.D	Sample		26-12-2009 16:22	39,182	1203294	33,995	870457	9,622	2243147	15,995	539502	33,182	1152499	33,995	870457	24,104	887071	33,995	870457	8,117	11729	15,995	539502	7,782	22946789	15,995	539502	23,090	51433	15,995	539502	23,611	19039	33,995	870457	15,412	22196	15,995	539502	19,440	88063	19,417	2594560	7,434	476703	15,995	539502	23,703	3126303	33,995	870457	13,624	1480609	15,995	539502	23,185	431424	33,995	870457	13,643	100148	15,995	539502	19,093	50796	15,995	539502	19,219	87789	15,995	539502	19,213	1731	33,995	870457	13,199	8873	33,995	870457
 	 	PR01_EXAMPLE_0175_A1	PR01_EXAMPLE_0175_A1.D	Sample		26-12-2009 17:15	39,180	694400	33,995	748235	9,622	1594028	15,121	467768	33,176	1084787	33,995	748235	24,109	1068244	33,995	748235	8,117	10922	15,121	467768	7,793	26800807	15,121	467768	23,098	52575	15,121	467768	23,608	21972	33,995	748235	15,407	15307	15,121	467768	19,431	77489	19,412	2243633	7,434	577375	15,121	467768	23,697	2190926	33,995	748235	13,618	1711741	15,121	467768	23,187	385520	33,995	748235	13,638	69437	15,121	467768	19,085	30092	15,121	467768	19,205	102760	15,121	467768	19,213	1007	33,995	748235	13,171	8214	33,995	748235
 	 	PR01_EXAMPLE_0199_B1	PR01_EXAMPLE_0199_B1.D	Sample		26-12-2009 18:07	39,180	358968	33,995	640080	9,624	2227389	15,124	452602	33,174	412357	33,995	640080	24,104	494063	33,995	640080	8,122	9235	15,124	452602	7,741	10317817	15,124	452602	23,090	10439	15,124	452602	23,628	7782	33,995	640080	15,190	6884	15,124	452602	19,434	56288	19,412	2163421	7,432	232011	15,124	452602	23,703	1498286	33,995	640080	13,649	5922719	15,124	452602	23,184	391203	33,995	640080	13,665	35687	15,124	452602	19,093	67579	15,124	452602	19,213	71120	15,124	452602	19,224	1387	33,995	640080	13,190	1953	33,995	640080
 	 	PR01_EXAMPLE_0176_A1	PR01_EXAMPLE_0176_A1.D	Sample		26-12-2009 19:00	39,191	3624475	33,998	852214	9,624	2584848	15,990	500729	33,185	984484	33,998	852214	24,107	899155	33,998	852214	8,111	10633	15,990	500729	7,107	30944115	15,990	500729	23,098	64178	15,990	500729	23,617	28773	33,998	852214	15,407	17571	15,990	500729	19,440	111268	19,418	2424572	7,443	1077617	15,990	500729	23,708	4662650	33,998	852214	13,616	1009534	15,990	500729	23,185	431864	33,998	852214	13,635	117987	15,990	500729	19,082	61573	15,990	500729	19,216	112247	15,990	500729	19,230	1438	33,998	852214	13,163	12523	33,998	852214
 	 	PR01_EXAMPLE_0191_A1	PR01_EXAMPLE_0191_A1.D	Sample		26-12-2009 19:53	39,177	257084	33,995	744294	9,610	607416	15,107	516180	33,174	538412	33,995	744294	24,112	662997	33,995	744294	8,103	8914	15,107	516180	7,730	10319615	15,107	516180	23,104	9794	15,107	516180	23,636	5102	33,995	744294	15,179	5543	15,107	516180	19,431	55709	19,404	2488072	7,415	210463	15,107	516180	23,700	1273243	33,995	744294	13,618	4245961	15,107	516180	23,184	446475	33,995	744294	13,638	23201	15,107	516180	19,079	22766	15,107	516180	19,194	42380	15,107	516180	19,199	884	33,995	744294	13,992	5432	33,995	744294
 	 	PR01_EXAMPLE_0093_A1	PR01_EXAMPLE_0093_A1.D	Sample		26-12-2009 20:45	39,169	387321	33,992	573071	9,610	1545686	15,116	433289	33,179	482342	33,992	573071	24,109	575224	33,992	573071	8,094	8972	15,116	433289	7,738	14438012	15,116	433289	23,101	13469	15,116	433289	23,630	7118	33,992	573071	15,185	9248	15,116	433289	19,434	52945	19,406	2042239	7,412	204565	15,116	433289	23,700	1393672	33,992	573071	13,599	2778087	15,116	433289	23,187	311739	33,992	573071	13,616	43250	15,116	433289	19,071	97844	15,116	433289	19,202	52553	15,116	433289	19,199	1314	33,992	573071	13,105	2970	33,992	573071
 	 	PR01_EXAMPLE_0108_A1	PR01_EXAMPLE_0108_A1.D	Sample		26-12-2009 21:38	39,183	1391595	33,992	665553	9,627	4041183	15,992	519301	33,179	497114	33,992	665553	24,107	817554	33,992	665553	8,114	8268	15,992	519301	7,777	22244542	15,992	519301	23,104	24732	15,992	519301	23,608	15001	33,992	665553	15,404	11557	15,992	519301	19,437	71370	19,415	2512371	7,435	357294	15,992	519301	23,697	1722119	33,992	665553	13,646	7756380	15,992	519301	23,182	346099	33,992	665553	13,660	85505	15,992	519301	19,090	81991	15,992	519301	19,216	92871	15,992	519301	19,224	2693	33,992	665553	13,992	9045	33,992	665553
 	 	PR01_EXAMPLE_0001QC_E1	PR01_EXAMPLE_0001QC_E1.D	Sample		26-12-2009 22:31	39,177	995471	33,992	783764	9,619	1732824	15,127	521183	33,179	597617	33,992	783764	24,107	1883420	33,992	783764	8,114	11048	15,127	521183	7,763	19563200	15,127	521183	23,095	22781	15,127	521183	23,608	44718	33,992	783764	15,190	14045	15,127	521183	19,434	69919	19,412	2470949	7,429	448174	15,127	521183	23,697	2728922	33,992	783764	13,627	1920630	15,127	521183	23,187	824526	33,992	783764	13,646	57807	15,127	521183	19,079	58089	15,127	521183	19,205	79804	15,127	521183	19,219	3945	33,992	783764	13,210	4018	33,992	783764
 	 	PR01_EXAMPLE_0195_A1	PR01_EXAMPLE_0195_A1.D	Sample		26-12-2009 23:24	39,174	581117	33,990	768439	9,638	1359172	15,127	530812	33,177	716577	33,990	768439	24,107	687901	33,990	768439	8,147	19158	15,127	530812	7,794	21204062	15,127	530812	23,098	25216	15,127	530812	23,614	2538	33,990	768439	15,404	26683	15,127	530812	19,442	70472	19,415	2558163	7,468	103839	15,127	530812	23,697	2776421	33,990	768439	13,643	429448	15,127	530812	23,187	309801	33,990	768439	13,660	59790	15,127	530812	19,110	27334	15,127	530812	19,219	171226	15,127	530812	19,230	1095	33,990	768439	13,254	1294	33,990	768439
 	 	PR01_EXAMPLE_0201_A1	PR01_EXAMPLE_0201_A1.D	Sample		27-12-2009 0:16	39,180	392971	33,127	756621	9,616	1170671	15,116	523291	33,179	467923	33,127	756621	24,107	1266618	33,127	756621	8,114	11394	15,116	523291	7,755	18185744	15,116	523291	23,084	15168	15,116	523291	23,617	15433	33,127	756621	15,187	10283	15,116	523291	19,426	84626	19,406	2516775	7,426	268124	15,116	523291	23,695	2737396	33,127	756621	13,616	246618	15,116	523291	23,185	690422	33,127	756621	13,635	42494	15,116	523291	19,088	50304	15,116	523291	19,194	90614	15,116	523291	19,216	2316	33,127	756621	13,215	872	33,127	756621
 	 	PR01_EXAMPLE_0126_A1	PR01_EXAMPLE_0126_A1.D	Sample		27-12-2009 1:09	39,180	444300	33,127	721685	9,599	1769843	15,110	485475	33,179	505247	33,127	721685	24,101	1110185	33,127	721685	8,083	10183	15,110	485475	7,749	23800983	15,110	485475	23,093	20234	15,110	485475	23,616	44152	33,127	721685	15,190	16321	15,110	485475	19,426	67002	19,404	2342865	7,401	404412	15,110	485475	23,692	2432146	33,127	721685	13,610	2401194	15,110	485475	23,184	684234	33,127	721685	13,627	50776	15,110	485475	19,071	43904	15,110	485475	19,199	57572	15,110	485475	19,208	1738	33,127	721685	13,182	2655	33,127	721685
 	 	PR01_EXAMPLE_0222_B1	PR01_EXAMPLE_0222_B1.D	Sample		27-12-2009 2:02	39,177	820474	33,127	735143	9,641	1021992	15,992	456382	33,174	384039	33,127	735143	24,101	1279789	33,127	735143	8,150	14397	15,992	456382	7,113	23575638	15,992	456382	23,093	17380	15,992	456382	23,611	2595	33,127	735143	15,407	26579	15,992	456382	19,442	54349	19,418	2219326	7,487	35937	15,992	456382	23,703	3792048	33,127	735143	13,624	441547	15,992	456382	23,190	755245	33,127	735143	13,641	36987	15,992	456382	19,099	35157	15,992	456382	19,213	130734	15,992	456382	19,235	1714	33,127	735143	13,196	1948	33,127	735143
 	 	PR01_EXAMPLE_0128_A1	PR01_EXAMPLE_0128_A1.D	Sample		27-12-2009 2:54	39,174	451335	33,990	791655	9,616	1067439	15,116	500990	33,177	428694	33,990	791655	24,104	1212912	33,990	791655	8,106	9863	15,116	500990	7,752	15672279	15,116	500990	23,098	15590	15,116	500990	23,605	29638	33,990	791655	15,187	12412	15,116	500990	19,426	65589	19,404	2441606	7,421	281016	15,116	500990	23,697	3285069	33,990	791655	13,610	954635	15,116	500990	23,185	614892	33,990	791655	13,635	43110	15,116	500990	19,082	45745	15,116	500990	19,199	48895	15,116	500990	19,202	1978	33,990	791655	13,174	5815	33,990	791655
 	 	PR01_EXAMPLE_0144_A1	PR01_EXAMPLE_0144_A1.D	Sample		27-12-2009 3:47	39,174	393738	33,995	711895	9,619	431444	15,116	523554	33,174	548269	33,995	711895	24,104	814012	33,995	711895	8,108	11550	15,116	523554	7,752	15996716	15,116	523554	23,101	12293	15,116	523554	23,614	15842	33,995	711895	15,193	12531	15,116	523554	19,431	59257	19,406	2517462	7,429	239876	15,116	523554	23,697	2592730	33,995	711895	13,613	217136	15,116	523554	23,190	370650	33,995	711895	13,632	22486	15,116	523554	19,090	24228	15,116	523554	19,205	69699	15,116	523554	19,210	1120	33,995	711895	13,182	3834	33,995	711895
